4738,6
5767,17
2572,28
1662,54
3480,41
1944,41
2655,53
6624,55
865,57
6729,19
6067,58
6416,35
4856,16
3871,39
1420,50
8404,43
5288,9
5337,60
8153,43
5486,12
2021,10
1655,23
4535,46
9297,13
114,17
5006,49
4000,49
1820,29
7846,8
6332,59
1970,53
8704,2
8229,47
545,51
8148,59
9498,30
893,11
2431,48
4129,19
2518,16
5314,30
8568,16
8632,19
6675,7
3134,37
990,47
9115,5
4194,26
9935,22
759,25
527,29
9253,55
762,21
2530,26
2822,36
6385,52
8628,12
625,52
8215,4
1423,32
3703,41
239,7
3936,14
9525,34
5015,4
9768,39
6398,18
1727,34
73,60
7738,52
5604,8
8787,41
9235,51
5864,56
1896,19
9961,15
2025,2
7908,54
3520,50
2025,11
1449,53
1960,3
3217,21
1374,59
340,31
1586,49
9573,55
1469,31
5314,25
482,35
6435,30
6077,47
5995,5
5253,24
6663,46
6518,55
4413,47
6865,1
7952,7
6709,22
1473,28
9398,50
6856,50
6785,8
2887,20
9808,52
2145,39
8980,40
9517,25
4102,41
8311,52
7066,45
3938,46
3989,2
5269,22
4253,30
8459,54
2388,40
4755,57
2150,10
2662,14
9591,59
3711,3
9616,12
9040,54
2860,35
7540,49
747,23
8463,51
142,38
4181,37
7878,44
4448,9
8718,39
6458,8
5337,18
853,40
3057,18
3349,28
4371,54
5630,5
82,32
5493,27
3973,44
6017,33
5485,23
7631,32
5831,4
803,39
5212,23
7285,51
6963,9
4888,51
5633,16
8178,21
3632,7
2043,4
5938,14
5047,44
7905,30
3193,54
5645,8
3019,27
568,38
914,19
1865,3
3019,36
3194,28
6640,26
765,48
3060,46
9019,17
6974,60
1183,45
5823,23
8206,3
6621,21
6055,46
1408,1
6302,12
5610,13
4417,7
9744,30
2813,52
4102,4
583,31
3569,26
6563,34
981,50
2418,35
6753,42
2984,28
827,28
6666,55
4816,8
788,18
5791,48
7873,54
9007,29
8042,30
8178,52
4149,57
3700,2
9340,58
4538,18
1188,6
3238,38
9068,35
7134,16
9199,46
4193,29
7839,52
7450,11
6005,31
8612,20
7733,52
3682,60
7242,43
4967,60
2916,23
9419,58
4216,21
6791,27
637,6
9517,1
214,52
5466,9
4189,22
5868,43
9014,36
5221,52
2490,18
305,36
5818,51
2451,54
7267,1
6316,26
7342,50
377,33
475,38
6525,38
986,34
4234,38
9940,30
