26,21
152,17
193,18
91,7
8,9
52,15
186,15
137,10
178,11
103,17
95,13
87,9
34,3
53,16
139,19
56,21
3,15
132,16
90,19
7,21
166,14
30,4
83,16
197,1
33,15
72,6
159,11
64,2
109,10
14,1
148,1
120,19
65,3
68,8
196,14
121,20
113,16
18,7
193,8
144,3
110,10
60,9
186,5
178,1
97,12
129,1
140,10
181,11
98,13
7,11
40,8
6,15
166,4
177,13
124,7
94,15
52,18
167,5
117,4
67,3
37,11
70,8
3,18
196,4
162,11
154,7
173,20
165,16
29,12
40,21
124,20
108,12
33,18
147,3
192,11
97,2
109,13
14,4
67,16
181,1
98,3
70,21
17,15
9,11
101,8
146,16
63,18
177,3
135,6
188,18
93,9
105,20
10,11
2,7
184,20
134,19
165,6
176,21
81,12
199,4
124,10
116,6
157,7
160,12
192,1
43,21
35,17
169,17
161,13
67,6
59,2
36,18
9,1
187,7
156,19
20,15
51,2
157,20
149,16
66,18
13,12
142,13
47,4
5,7
58,19
50,15
176,11
31,1
168,6
180,17
32,2
118,5
169,7
119,6
111,2
77,9
61,1
164,13
62,2
39,18
12,1
23,10
168,19
99,5
100,6
141,7
69,18
110,19
195,14
27,21
187,10
84,3
54,11
106,21
130,6
182,16
38,8
49,17
175,13
7,20
91,19
83,15
8,21
73,1
114,2
167,14
31,4
84,16
160,5
126,12
118,8
65,2
76,11
68,7
15,1
113,15
18,6
38,21
152,6
110,9
61,4
102,5
27,11
156,12
197,13
122,19
114,15
12,4
53,5
56,10
22,17
14,13
148,13
46,2
132,5
65,15
175,3
101,17
141,10
18,19
133,6
152,19
185,16
91,9
42,4
102,18
75,1
8,11
94,14
41,8
60,21
52,17
167,4
84,6
10,20
128,12
34,5
45,14
3,17
113,5
38,11
71,8
27,1
40,20
83,18
75,14
41,21
106,1
25,13
117,16
109,12
34,18
120,21
67,15
151,8
70,20
101,7
26,13
71,21
185,6
177,2
102,8
143,9
94,4
155,20
52,7
44,3
178,3
189,12
136,6
53,8
97,14
184,19
3,7
22,20
140,12
181,13
173,9
79,2
98,15
90,11
48,14
174,10
177,15
116,5
135,18
33,7
136,19
128,15
120,11
70,10
196,6
28,13
146,5
79,15
63,7
82,20
115,17
188,7
158,15
74,21
25,16
66,17
24,20
184,9
55,7
47,3
67,18
153,21
59,14
90,1
48,4
143,12
127,4
188,20
85,7
10,13
51,14
138,19
43,10
169,6
97,17
28,3
5,19
112,2
123,11
29,4
115,7
81,14
39,17
199,6
108,4
149,5
66,7
85,20
13,1
32,14
16,6
35,19
150,6
142,2
161,15
153,11
119,18
111,14
20,17
199,19
191,15
138,9
130,5
1,3
172,1
183,16
47,6
175,12
100,18
176,13
81,4
179,18
39,7
118,7
1,16
88,21
161,5
153,1
38,20
77,11
69,7
80,16
198,8
30,15
164,15
31,16
157,12
99,7
118,20
46,1
65,14
183,6
134,1
194,15
100,8
133,5
152,18
110,21
42,3
8,10
187,12
189,21
12,16
130,8
163,5
182,18
88,11
99,20
46,14
132,17
30,5
91,21
164,5
156,1
83,17
72,7
23,2
65,4
151,7
68,9
113,17
58,1
144,4
110,11
102,7
27,13
19,9
145,5
197,15
103,8
45,3
190,12
182,8
14,15
129,2
88,1
46,4
132,7
151,20
57,13
90,10
15,16
101,19
141,12
18,21
133,8
185,18
83,7
102,20
75,3
143,21
94,16
52,19
167,6
44,15
178,15
84,8
117,5
136,18
87,13
34,7
53,20
45,16
86,17
37,12
171,12
3,19
163,8
129,15
121,11
113,7
158,14
33,19
25,15
56,2
15,6
7,2
113,20
18,11
91,1
177,4
102,10
135,7
60,13
105,21
10,12
170,1
2,8
189,14
86,7
78,3
184,21
89,12
14,18
129,5
121,1
132,10
173,11
165,7
90,13
174,12
6,19
166,8
185,21
158,4
127,16
25,5
44,18
192,2
2,21
128,17
78,16
196,8
28,15
162,15
154,11
63,9
104,10
29,16
115,19
21,12
60,3
199,18
191,14
139,3
13,13
184,11
55,9
142,14
134,10
131,4
40,2
146,20
6,9
135,10
127,6
93,13
180,18
130,17
78,6
89,15
36,9
112,4
115,9
21,2
39,19
105,1
157,11
66,9
118,19
24,12
35,21
150,8
153,13
92,3
111,16
28,18
61,15
195,15
145,14
54,12
4,11
43,2
130,7
96,14
13,16
100,20
50,19
179,20
168,10
126,13
118,9
130,20
1,18
27,12
30,17
103,7
122,20
114,16
20,9
106,12
4,1
72,19
23,14
138,1
190,11
107,13
148,14
99,9
46,3
183,8
92,6
133,7
144,16
42,5
176,5
8,12
19,21
11,17
186,18
95,16
76,2
182,20
132,19
77,3
49,21
175,17
174,21
125,16
30,7
164,7
156,3
83,19
114,6
106,2
167,18
64,5
190,1
148,4
57,2
76,15
26,14
110,13
94,5
186,8
137,3
103,10
95,6
53,9
139,12
64,18
37,1
56,14
171,1
22,21
140,13
46,6
79,3
49,11
101,21
177,16
94,18
167,8
186,21
170,13
136,20
34,9
86,19
68,1
129,17
26,4
79,16
110,3
29,15
21,11
166,20
158,16
105,10
33,21
147,6
25,17
159,17
64,8
192,14
97,5
109,16
67,19
140,3
98,6
90,2
101,11
48,5
193,14
143,13
94,8
41,2
127,5
60,15
10,14
136,10
147,19
139,15
78,5
97,18
3,11
55,21
47,17
162,4
181,17
165,9
71,2
82,11
21,1
174,14
177,19
116,9
108,5
74,12
66,8
32,15
117,10
35,20
169,20
161,16
153,12
70,14
196,10
101,1
162,17
112,16
143,3
188,11
93,2
199,20
191,16
10,4
13,15
184,13
89,4
150,20
181,7
173,3
92,15
17,21
131,6
123,2
176,14
93,15
180,20
85,11
43,14
35,10
78,8
119,9
70,4
36,11
28,7
47,20
154,3
131,19
104,2
123,15
21,4
54,1
73,14
39,21
199,10
31,17
157,13
160,18
66,11
107,12
13,5
184,3
55,1
111,18
61,17
176,4
195,17
62,18
54,14
180,10
126,2
51,8
138,13
43,4
1,7
88,12
49,20
80,7
50,21
156,2
31,7
157,3
107,2
126,15
24,4
65,5
76,14
68,10
1,20
58,2
77,15
69,11
195,7
8,1
19,10
198,12
145,6
164,19
137,2
114,18
20,11
12,7
31,20
23,16
138,3
64,17
88,2
99,11
38,1
183,10
15,17
175,6
141,13
125,5
144,18
42,7
102,21
167,7
186,20
170,12
87,14
53,21
126,5
4,16
118,1
3,20
76,4
163,9
113,8
38,14
69,1
27,4
189,2
114,8
33,20
167,20
72,11
64,7
109,15
140,2
151,11
7,3
26,16
141,3
185,9
91,2
63,20
60,14
11,9
178,6
197,19
170,2
53,11
3,10
182,12
140,15
132,11
71,1
48,17
166,9
91,15
83,11
124,12
75,7
41,14
33,10
117,9
34,11
120,14
67,8
37,16
78,17
70,13
196,9
162,16
113,11
18,2
102,1
21,13
155,13
60,4
158,18
105,12
10,3
189,5
108,17
66,20
89,3
109,18
55,10
181,6
173,2
98,8
101,13
48,7
40,3
193,16
6,10
177,8
83,1
127,7
52,13
93,14
44,9
10,16
51,17
2,12
128,8
86,11
172,14
78,7
97,20
70,3
47,19
181,19
79,8
165,11
82,13
29,7
48,20
81,17
166,12
124,15
116,11
127,20
25,9
192,6
24,13
184,2
109,8
142,5
161,18
67,11
153,14
17,10
9,6
21,16
135,1
105,15
51,7
149,21
13,17
97,10
142,18
47,9
134,14
100,21
165,1
50,20
81,7
73,3
179,21
124,5
157,2
168,11
74,4
160,7
51,20
24,3
1,19
69,10
80,19
123,17
73,16
199,12
138,2
107,14
13,7
32,20
24,16
142,8
100,11
92,7
111,20
61,19
8,13
11,18
137,14
62,20
103,21
168,1
95,17
12,19
51,10
43,6
130,11
182,21
1,9
27,3
122,11
73,6
114,7
39,13
31,9
23,5
157,5
149,1
107,4
126,17
16,2
76,16
163,21
68,12
100,1
141,2
58,4
144,7
61,9
19,12
11,8
137,4
156,17
197,18
103,11
95,7
20,13
12,9
130,1
171,2
96,8
182,11
88,4
148,18
99,13
140,14
46,7
65,20
49,12
183,12
15,19
175,8
141,15
125,7
91,14
83,10
122,1
167,9
159,5
170,14
136,21
45,19
