7709,147
1056,197
3981,143
9704,14
8928,31
2147,159
3985,15
7773,131
9201,49
5372,170
208,43
2093,20
614,75
968,158
774,27
258,120
2249,17
923,25
5417,150
4380,172
2155,108
5052,165
5998,52
8083,91
2933,2
4396,116
9570,37
8999,194
1176,192
8279,124
6666,102
8638,84
2947,193
2507,168
8525,36
6553,152
2939,198
9371,102
9065,157
2095,71
1040,57
7359,136
2102,110
7675,122
4341,27
4134,152
1298,163
6872,45
9100,142
1910,34
5007,153
6845,46
6622,117
5182,14
8376,187
568,192
2101,105
9202,18
8859,182
5957,19
4618,48
1872,25
8896,91
2867,34
7279,5
1779,72
6352,140
5746,101
1139,120
4113,70
9310,54
9744,157
310,152
3900,33
3547,165
5846,26
4508,172
902,82
71,172
7694,121
82,181
2230,120
9280,49
7533,24
506,72
8848,163
8418,161
4281,166
4389,117
5390,11
6924,78
6852,71
1538,139
8844,31
7547,187
4347,129
5733,32
5222,45
5970,195
1054,44
7691,79
3534,78
2525,171
9503,81
3080,155
2172,151
2352,81
5721,152
5436,1
827,38
1280,154
1348,118
258,137
2731,123
2552,181
8985,11
2125,84
208,136
6259,190
4545,76
6594,180
4589,21
7563,60
172,42
3835,47
3260,5
6875,22
2676,43
979,9
1490,94
2398,98
3684,152
6178,121
1065,67
2037,74
9204,198
4810,123
5474,14
846,10
6071,13
1661,70
7726,59
3361,20
8603,94
8363,85
6472,195
6882,48
5185,5
5704,94
4162,163
3653,57
3566,16
1831,108
9663,177
2219,104
6197,121
803,169
7412,133
1612,186
6998,106
9596,25
2701,131
785,148
3084,21
8581,56
6856,31
5735,184
1177,105
7254,59
926,105
8097,190
1279,143
7593,162
2996,164
133,69
3634,164
457,71
7504,90
2125,38
587,19
8733,9
7850,89
3059,198
1776,140
609,34
1476,46
3799,124
606,154
809,86
3303,195
6283,119
223,7
2603,192
6951,160
5542,112
1201,192
6559,32
2124,194
9535,4
1361,190
9379,22
916,59
5379,14
7664,181
3474,31
5185,121
2525,129
3159,28
9122,100
8584,196
736,110
2654,32
9942,135
7904,28
8703,171
6684,166
9090,13
9450,167
5064,105
3952,176
3253,86
5826,10
389,26
705,6
5445,71
2102,67
572,138
5874,77
2136,112
5983,2
3811,93
9367,16
3886,96
4747,25
5538,146
9526,198
3698,54
8327,121
3744,21
9116,34
1456,157
2361,34
7665,141
3193,165
349,74
3166,148
5413,141
9126,65
3272,58
8281,19
930,74
1814,157
130,170
8993,66
4344,30
5337,106
2652,39
3391,122
5525,166
8056,184
8937,171
475,33
7634,55
3905,114
3941,9
8253,194
3223,156
8987,28
6052,69
9671,175
4543,123
3275,166
3998,143
5675,128
9286,184
7381,121
9199,45
4579,45
3325,23
2360,52
4282,176
5266,185
7342,166
2760,31
4696,81
1283,71
6863,122
9717,7
5088,178
7965,19
4466,113
2106,144
9554,129
4826,38
6792,89
3627,110
663,176
7336,82
4967,153
7591,61
7411,103
4626,98
1799,127
7308,38
9708,52
9546,130
4440,87
9811,46
1543,179
4712,39
5712,14
3752,6
4249,156
4210,85
5291,106
211,103
2151,62
4014,91
7457,102
6839,89
9649,87
300,68
3764,74
7706,159
3507,40
3264,44
7865,192
1687,192
7806,115
9197,124
2223,175
8267,92
965,198
2303,15
4814,55
5717,79
4305,47
9402,84
8204,152
3357,119
141,156
9151,102
6320,130
7668,168
7761,76
5836,35
4022,109
1075,185
994,197
9400,16
3500,131
4468,186
6324,127
3046,189
3351,178
235,64
7913,75
7442,72
3021,43
1781,194
7413,45
2637,17
6394,164
7231,126
3054,58
7348,55
845,109
3257,27
9768,84
9855,52
8602,184
8142,190
3588,126
8563,85
2027,23
3635,67
4236,176
6968,35
6033,77
4265,81
4457,13
8360,116
655,8
6561,62
8535,135
6059,62
4813,53
4473,152
7759,21
4935,186
9464,40
5236,25
7671,146
5945,67
5282,141
100,118
6404,105
4179,190
5576,84
6768,149
6063,77
6501,141
210,87
1250,9
2705,21
6676,2
7606,192
1447,56
8006,1
6632,72
371,68
5065,166
9613,159
1586,80
3108,145
2940,189
2092,190
5708,132
7398,10
2547,105
8321,12
5126,23
8978,142
6152,10
6976,137
1318,194
3888,131
5456,172
1386,167
3839,98
8020,29
7439,163
9368,76
457,121
1645,18
8172,181
4060,84
9530,102
3928,23
2393,177
2573,135
8086,10
9878,174
5342,15
9001,157
4913,27
2996,79
3304,195
3331,60
5873,167
1837,66
6243,124
9076,178
6108,79
2295,117
8127,133
2237,194
3452,197
170,149
1419,65
4873,76
4746,133
2970,35
2621,165
4461,140
8165,6
7805,127
9934,65
7038,125
7851,94
1986,41
7329,18
9236,181
6127,195
2989,161
7966,44
68,137
8516,120
9810,124
4976,24
1427,190
7541,44
8612,173
8419,44
541,106
6462,23
9878,169
8112,143
4405,199
5780,102
8840,46
8171,49
1549,152
2934,90
5536,150
8340,16
2788,45
7827,10
4023,26
6345,139
7721,96
5775,23
8026,85
2567,153
2641,102
5152,142
4083,184
6767,106
9589,160
4579,91
4476,115
3221,39
3734,45
5565,140
6231,19
1220,125
1251,112
8077,172
3648,130
1453,67
375,51
6045,148
9229,137
2719,152
2267,162
5154,196
7425,75
8231,68
5131,60
917,190
208,157
7305,158
2302,137
8308,40
7217,54
6935,76
2169,120
4871,118
4567,103
1949,126
4432,58
7673,23
8066,36
3661,59
9187,130
7659,134
5672,23
1465,180
7088,16
462,167
3620,27
9680,139
4948,96
5179,99
4392,116
7242,101
3680,157
4537,134
1936,39
1052,154
7452,96
5732,186
3467,49
3203,107
51,52
5445,102
4075,36
1505,108
9874,116
5049,111
405,181
1902,171
6943,66
728,160
2437,177
1035,168
957,1
7682,158
664,23
8205,199
412,58
4406,181
7012,184
2727,34
8428,109
4327,135
2510,36
8700,150
3081,126
9761,95
9452,14
5502,74
4755,176
7238,99
226,44
3970,126
3702,55
9670,93
4079,51
4485,172
7301,57
5627,114
7922,112
2360,106
6557,152
7232,43
1024,194
5103,114
4178,2
1649,112
3279,128
7153,6
110,97
5013,49
6185,118
4075,193
7975,123
556,71
9852,96
8635,160
8279,107
2996,41
1466,112
1557,132
9716,92
7547,90
719,195
8251,161
1681,36
7575,36
4943,124
9714,6
4,106
896,13
7354,144
9545,66
1549,11
8488,100
8018,62
6706,117
9672,143
